"firm","employee","sex","age","staging.date","months.enrolled","debt"
"975/RU642",1153,"Female",38,2016-10-01,25,1337.42
"975/RU642",1154,"Male",42,2016-10-01,25,1495.41
"975/SV500",53778,"Male",43,2016-02-01,33,1928.44
"975/SV500",53779,"Male",48,2016-02-01,33,1015.56
"975/SV500",53780,"Female",33,2016-02-01,33,1614.37
"975/SV500",53781,"Male",26,2016-02-01,33,1359.62
"975/SV500",53782,"Male",58,2016-02-01,33,982.82
"975/UY303",67981,"Male",32,2016-01-01,34,3743.29
"975/UY303",67982,"Male",23,2016-01-01,34,912.58
"975/UY303",67983,"Male",58,2016-01-01,34,0
"975/UY303",67984,"Male",28,2016-01-01,34,2258.63
"975/UY303",67985,"Female",58,2016-01-01,34,0
"975/VJ300",73771,"Male",55,2016-02-01,33,6257.34
"975/VJ300",73772,"Male",48,2016-02-01,33,3133.09
"975/VJ300",73773,"Male",52,2016-02-01,33,4237.44
"975/VJ300",73774,"Male",35,2016-02-01,33,0
"975/VJ300",73775,"Female",43,2016-02-01,33,923.98
"975/VJ300",73776,"Male",49,2016-02-01,33,0
"975/WJ795",31431,"Male",49,2017-04-01,19,4114.02
"975/WJ795",31432,"Female",41,2017-04-01,19,1554.85
"975/XI222",67392,"Female",39,2016-06-01,29,931.77
"975/XI222",67393,"Male",44,2016-06-01,29,0
"975/XI222",67394,"Female",46,2016-06-01,29,1014.58
"975/XI222",67395,"Male",29,2016-06-01,29,682.81
"975/XI222",67396,"Female",33,2016-06-01,29,921.3
"976/BE518",22304,"Male",37,2016-06-01,29,0
"976/BE518",22305,"Female",53,2016-06-01,29,718.39
"976/BE518",22306,"Male",55,2016-06-01,29,0
"976/BE518",22307,"Male",37,2016-06-01,29,1122.88
"976/BE518",22308,"Male",52,2016-06-01,29,0
"976/BE518",22309,"Male",49,2016-06-01,29,0
"976/DM197",58699,"Male",26,2017-04-01,19,1493.69
"976/DM197",58700,"Male",60,2017-04-01,19,1412.64
"976/DM197",58701,"Female",50,2017-04-01,19,0
"976/DM646",436,"Male",35,2016-10-01,25,663.21
"976/DM646",437,"Male",57,2016-10-01,25,2005.33
"976/DM646",438,"Female",41,2016-10-01,25,2647.31
"976/DM646",439,"Female",42,2016-10-01,25,918.25
"976/EX362",63496,"Male",59,2017-01-01,22,1312.74
"976/EX362",63497,"Female",50,2017-01-01,22,1696.29
"976/EX362",63498,"Female",47,2017-01-01,22,0
"976/HR120",47760,"Female",32,2016-06-01,29,534.21
"976/HR120",47761,"Male",51,2016-06-01,29,4513.25
"976/HR120",47762,"Male",58,2016-06-01,29,2316.02
"976/HR120",47763,"Female",40,2016-06-01,29,2465.22
"976/HR120",47764,"Female",45,2016-06-01,29,555.96
"976/JQ547",7372,"Female",34,2016-11-01,24,0
"976/JQ547",7373,"Female",39,2016-11-01,24,846.9
"976/JQ547",7374,"Male",31,2016-11-01,24,0
"976/ME794",23087,"Female",52,2017-04-01,19,2129.59
"976/ME794",23088,"Female",42,2017-04-01,19,817.77
"976/ME794",23089,"Male",25,2017-04-01,19,433.13
"976/ME794",23090,"Male",41,2017-04-01,19,0
"976/ME794",23091,"Male",61,2017-04-01,19,237.79
"976/ME794",23092,"Male",30,2017-04-01,19,1887.3
"976/ME794",23093,"Female",50,2017-04-01,19,480.57
"976/ME794",23094,"Male",42,2017-04-01,19,0
"976/ME794",23095,"Female",47,2017-04-01,19,765.74
"976/OO515",14395,"Male",41,2016-04-01,31,1700.5
"976/OO515",14396,"Female",54,2016-04-01,31,912.33
"976/OO515",14397,"Female",50,2016-04-01,31,1149.19
"976/QU356",45315,"Male",54,2016-11-01,24,1303.27
"976/QU356",45316,"Female",44,2016-11-01,24,1160.32
"976/QU356",45317,"Female",39,2016-11-01,24,0
"976/QU356",45318,"Female",54,2016-11-01,24,2672.39
"976/QU356",45319,"Male",47,2016-11-01,24,2764
"976/QU356",45320,"Male",34,2016-11-01,24,1132.28
"976/RD879",32192,"Male",39,2017-02-01,21,0
"976/RD879",32193,"Female",42,2017-02-01,21,0
"976/RD879",32194,"Male",25,2017-02-01,21,338.26
"976/RD879",32195,"Female",45,2017-02-01,21,0
"976/RD879",32196,"Male",38,2017-02-01,21,1007.81
"976/RD879",32197,"Male",50,2017-02-01,21,1988.78
"976/RZ320",41694,"Male",37,2016-06-01,29,1346.13
"976/RZ320",41695,"Male",56,2016-06-01,29,1711.18
"976/UV215",71733,"Male",49,2016-04-01,31,1987.05
"976/UV215",71734,"Female",41,2016-04-01,31,1479.88
"976/UV215",71735,"Male",47,2016-04-01,31,1322.18
"976/VQ234",2390,"Male",57,2016-08-01,27,0
"976/VQ234",2391,"Female",34,2016-08-01,27,1270.69
"976/VQ234",2392,"Female",60,2016-08-01,27,4006.37
"976/VQ234",2393,"Male",37,2016-08-01,27,1560.16
"976/VQ234",2394,"Male",34,2016-08-01,27,275.17
"976/VX487",43125,"Female",42,2017-04-01,19,1114.63
"976/VX487",43126,"Female",28,2017-04-01,19,359.83
"976/VX487",43127,"Male",55,2017-04-01,19,1271.26
"976/VX487",43128,"Male",26,2017-04-01,19,3980.31
"976/VX487",43129,"Male",46,2017-04-01,19,844.53
"976/VX487",43130,"Male",22,2017-04-01,19,357.22
"976/VX487",43131,"Female",40,2017-04-01,19,792.51
"976/VX487",43132,"Female",31,2017-04-01,19,0
"976/VX487",43133,"Female",37,2017-04-01,19,3904.93
"976/VX487",43134,"Male",48,2017-04-01,19,0
"977/BO719",64171,"Male",57,2016-06-01,29,0
"977/BO719",64172,"Female",35,2016-06-01,29,921.15
"977/BO719",64173,"Male",35,2016-06-01,29,404.1
"977/BO719",64174,"Male",40,2016-06-01,29,434.72
"977/DI675",37595,"Male",45,2017-02-01,21,0
"977/DI675",37596,"Female",30,2017-02-01,21,681.33
"977/DI675",37597,"Female",45,2017-02-01,21,1441.7
"977/DI675",37598,"Female",42,2017-02-01,21,2379.88
"977/DO617",76044,"Female",38,2016-06-01,29,1988.32
"977/DO617",76045,"Female",56,2016-06-01,29,0
"977/DO617",76046,"Male",41,2016-06-01,29,4883.57
"977/DO617",76047,"Male",37,2016-06-01,29,992.98
"977/DO617",76048,"Male",34,2016-06-01,29,3109.42
"977/GS677",54149,"Female",35,2017-02-01,21,643.44
"977/GS677",54150,"Female",31,2017-02-01,21,417.74
"977/GS677",54151,"Male",49,2017-02-01,21,0
"977/GS677",54152,"Female",63,2017-02-01,21,3394.04
"977/GS677",54153,"Male",20,2017-02-01,21,1779.53
"977/GS677",54154,"Male",40,2017-02-01,21,1083.87
"977/GS677",54155,"Male",48,2017-02-01,21,0
"977/HX392",46068,"Male",47,2015-06-01,41,2149.14
"977/HX392",46069,"Female",47,2015-06-01,41,0
"977/HX392",46070,"Male",23,2015-06-01,41,307.17
"977/HX392",46071,"Male",39,2015-06-01,41,1509.77
"977/HX392",46072,"Female",54,2015-06-01,41,4053.69
"977/JS236",26396,"Male",46,2016-08-01,27,3635.7
"977/JS236",26397,"Female",48,2016-08-01,27,0
"977/JS236",26398,"Female",37,2016-08-01,27,0
"977/KQ999",72501,"Female",40,2017-04-01,19,508.67
"977/KQ999",72502,"Male",59,2017-04-01,19,1010.34
"977/KQ999",72503,"Male",42,2017-04-01,19,7958.02
"977/KQ999",72504,"Female",42,2017-04-01,19,314.67
"977/LK170",32619,"Male",46,2017-02-01,21,642.88
"977/LK170",32620,"Female",58,2017-02-01,21,2336.78
"977/LK170",32621,"Male",55,2017-02-01,21,1779.16
"977/LK170",32622,"Female",46,2017-02-01,21,3328.71
"977/LM142",25718,"Female",52,2016-10-01,25,1240.51
"977/LM142",25719,"Female",28,2016-10-01,25,627.56
"977/LM142",25720,"Male",55,2016-10-01,25,3460.97
"977/LM142",25721,"Male",49,2016-10-01,25,1356.95
"977/MH627",10170,"Male",60,2016-07-01,28,4160.1
"977/MH627",10171,"Female",51,2016-07-01,28,2747.27
"977/MH627",10172,"Female",47,2016-07-01,28,906.52
"977/MH627",10173,"Male",33,2016-07-01,28,1566.02
"977/MH627",10174,"Female",54,2016-07-01,28,0
"977/PI762",20880,"Male",42,2017-01-01,22,1326.4
"977/PI762",20881,"Female",49,2017-01-01,22,3292.65
"977/PI762",20882,"Male",39,2017-01-01,22,1675.03
"977/PI762",20883,"Male",27,2017-01-01,22,1295.4
"977/SQ700",73369,"Male",49,2016-02-01,33,612.12
"977/SQ700",73370,"Male",51,2016-02-01,33,0
"977/SQ700",73371,"Male",36,2016-02-01,33,239.83
"977/SQ700",73372,"Male",37,2016-02-01,33,1572
"977/SQ700",73373,"Male",40,2016-02-01,33,2227.18
"977/SQ700",73374,"Male",44,2016-02-01,33,2110.62
"977/SQ700",73375,"Male",44,2016-02-01,33,1728.55
"977/TK126",20258,"Male",51,2016-07-01,28,0
"977/TK126",20259,"Female",27,2016-07-01,28,1867.31
"977/TK126",20260,"Male",60,2016-07-01,28,0
"977/TK126",20261,"Female",26,2016-07-01,28,1192.27
"977/TK126",20262,"Male",46,2016-07-01,28,1859.27
"977/TK126",20263,"Male",45,2016-07-01,28,0
"977/TK126",20264,"Male",46,2016-07-01,28,713.02
"977/TK126",20265,"Male",37,2016-07-01,28,5168.29
"977/TK126",20266,"Male",37,2016-07-01,28,2341.19
"977/UC173",54940,"Male",46,2017-02-01,21,2119.02
"977/UC173",54941,"Male",43,2017-02-01,21,0
"977/UC173",54942,"Female",47,2017-02-01,21,0
"977/UC173",54943,"Female",48,2017-02-01,21,0
"977/UC173",54944,"Male",48,2017-02-01,21,0
"977/WI864",33698,"Female",44,2017-01-01,22,0
"977/WI864",33699,"Female",36,2017-01-01,22,0
"977/WI864",33700,"Male",59,2017-01-01,22,1273.34
"977/WI864",33701,"Female",26,2017-01-01,22,1041.96
"977/WI864",33702,"Male",56,2017-01-01,22,2353.38
"977/WT471",74800,"Male",53,2017-02-01,21,0
"977/WT471",74801,"Male",45,2017-02-01,21,907.06
"977/WT471",74802,"Male",53,2017-02-01,21,760.26
"977/WT471",74803,"Male",50,2017-02-01,21,0
"977/WT471",74804,"Female",56,2017-02-01,21,0
"977/YZ365",29143,"Male",54,2017-01-01,22,1576.06
"977/YZ365",29144,"Male",41,2017-01-01,22,0
"977/YZ365",29145,"Male",45,2017-01-01,22,0
"977/YZ365",29146,"Male",45,2017-01-01,22,2464.81
"977/YZ365",29147,"Male",49,2017-01-01,22,0
"977/YZ365",29148,"Male",35,2017-01-01,22,704.47
"977/YZ365",29149,"Female",42,2017-01-01,22,4074.98
"977/ZI501",18288,"Male",42,2016-03-01,32,0
"977/ZI501",18289,"Male",39,2016-03-01,32,0
"977/ZI501",18290,"Female",43,2016-03-01,32,975.19
"977/ZI501",18291,"Male",26,2016-03-01,32,0
"977/ZI501",18292,"Female",46,2016-03-01,32,1098.25
"977/ZI501",18293,"Male",49,2016-03-01,32,2911.22
"977/ZI501",18294,"Male",51,2016-03-01,32,1947.44
"978/BU996",44271,"Female",36,2017-04-01,19,3769.37
"978/BU996",44272,"Male",63,2017-04-01,19,535.93
"978/BU996",44273,"Male",41,2017-04-01,19,457.49
"978/EC301",40963,"Female",44,2016-03-01,32,0
"978/EC301",40964,"Female",52,2016-03-01,32,0
"978/EC301",40965,"Male",34,2016-03-01,32,2227.4
"978/EC301",40966,"Male",50,2016-03-01,32,1065.03
"978/EC301",40967,"Male",48,2016-03-01,32,1469.78
"978/EH636",74521,"Male",40,2016-08-01,27,442.65
"978/EH636",74522,"Female",37,2016-08-01,27,4320.61
"978/EH636",74523,"Male",45,2016-08-01,27,2473.18
"978/EH636",74524,"Male",44,2016-08-01,27,654.08
"978/EH636",74525,"Female",29,2016-08-01,27,452.5
"978/EH636",74526,"Female",59,2016-08-01,27,5397.3
"978/EH636",74527,"Female",34,2016-08-01,27,0
"978/EH636",74528,"Female",29,2016-08-01,27,0
"978/EP707",69995,"Male",44,2016-02-01,33,746.54
"978/EP707",69996,"Female",33,2016-02-01,33,0
"978/EP707",69997,"Male",47,2016-02-01,33,0
"978/EP707",69998,"Male",45,2016-02-01,33,835.64
"978/FS261",55009,"Male",48,2017-01-01,22,3900.73
"978/FS261",55010,"Male",49,2017-01-01,22,0
"978/FS261",55011,"Male",54,2017-01-01,22,0
"978/FS261",55012,"Female",29,2017-01-01,22,2006.02
"978/FX957",40663,"Female",64,2016-11-01,24,3469.6
"978/FX957",40664,"Male",28,2016-11-01,24,0
"978/FX957",40665,"Male",40,2016-11-01,24,0
"978/FX957",40666,"Male",42,2016-11-01,24,2685.2
"978/FX957",40667,"Female",30,2016-11-01,24,0
"978/FX957",40668,"Female",34,2016-11-01,24,0
"978/FX957",40669,"Male",48,2016-11-01,24,947.24
"978/HE285",37040,"Female",55,2017-04-01,19,2193.68
"978/HE285",37041,"Female",53,2017-04-01,19,0
"978/HE285",37042,"Female",38,2017-04-01,19,0
"978/HE285",37043,"Male",31,2017-04-01,19,0
"978/HG416",23856,"Female",43,2016-04-01,31,4108.2
"978/HG416",23857,"Male",32,2016-04-01,31,1246.37
"978/HG416",23858,"Male",26,2016-04-01,31,526.03
"978/HG416",23859,"Male",39,2016-04-01,31,0
"978/HG416",23860,"Male",42,2016-04-01,31,1731.88
"978/JB589",24917,"Male",40,2017-04-01,19,492.86
"978/JB589",24918,"Female",54,2017-04-01,19,0
"978/JB589",24919,"Female",49,2017-04-01,19,2535.42
"978/JB589",24920,"Male",36,2017-04-01,19,0
"978/JB589",24921,"Male",44,2017-04-01,19,851.09
"978/JJ808",58204,"Female",38,2016-03-01,32,1383.44
"978/JJ808",58205,"Male",45,2016-03-01,32,579.67
"978/KD913",48956,"Male",46,2016-04-01,31,845.81
"978/KD913",48957,"Male",33,2016-04-01,31,0
"978/KD913",48958,"Male",34,2016-04-01,31,1105.1
"978/KD913",48959,"Male",43,2016-04-01,31,0
"978/KD913",48960,"Male",26,2016-04-01,31,0
"978/KD913",48961,"Male",47,2016-04-01,31,2807.97
"978/NO432",59168,"Female",43,2016-08-01,27,1639.02
"978/NO432",59169,"Male",45,2016-08-01,27,0
"978/NO432",59170,"Female",44,2016-08-01,27,1435.79
"978/NO432",59171,"Female",47,2016-08-01,27,0
"978/NO432",59172,"Female",39,2016-08-01,27,0
"978/NO432",59173,"Male",26,2016-08-01,27,244.72
"978/NO432",59174,"Male",48,2016-08-01,27,2046.89
"978/OF551",18875,"Female",44,2016-11-01,24,1441.39
"978/OF551",18876,"Male",64,2016-11-01,24,790.88
"978/OF551",18877,"Female",40,2016-11-01,24,2786.13
"978/SL321",52637,"Male",57,2016-06-01,29,5252.01
"978/SL321",52638,"Female",42,2016-06-01,29,2421.51
"978/SL321",52639,"Male",48,2016-06-01,29,0
"978/SL321",52640,"Male",35,2016-06-01,29,0
"978/SL321",52641,"Male",32,2016-06-01,29,0
"978/SL321",52642,"Female",49,2016-06-01,29,1462.43
"978/SL321",52643,"Male",53,2016-06-01,29,0
"978/TC180",75366,"Male",42,2017-02-01,21,641.26
"978/TC180",75367,"Male",31,2017-02-01,21,1672.8
"978/TC180",75368,"Female",40,2017-02-01,21,547.92
"978/TC180",75369,"Male",31,2017-02-01,21,4849.08
"978/TC180",75370,"Male",54,2017-02-01,21,1545.94
"978/TO359",24200,"Male",42,2017-01-01,22,1602.39
"978/TO359",24201,"Female",49,2017-01-01,22,752.79
"978/TO359",24202,"Female",45,2017-01-01,22,1438.59
"978/TO359",24203,"Male",45,2017-01-01,22,896.46
"978/TO359",24204,"Male",52,2017-01-01,22,5493.45
"978/TO359",24205,"Male",49,2017-01-01,22,1414.72
"978/TX531",68444,"Male",34,2016-08-01,27,1181.41
"978/TX531",68445,"Male",42,2016-08-01,27,4401.99
"978/TX531",68446,"Female",56,2016-08-01,27,0
"978/TX531",68447,"Male",43,2016-08-01,27,2155.21
"978/TX531",68448,"Male",46,2016-08-01,27,0
"978/UL797",8048,"Male",27,2017-04-01,19,0
"978/UL797",8049,"Male",47,2017-04-01,19,2520.46
"978/UL797",8050,"Female",61,2017-04-01,19,2987.5
"978/UL797",8051,"Male",51,2017-04-01,19,3546.12
"978/UL797",8052,"Female",48,2017-04-01,19,1139.07
"978/XH934",7122,"Male",53,2016-08-01,27,1089.75
"978/XH934",7123,"Female",32,2016-08-01,27,2205.46
"978/XH934",7124,"Female",32,2016-08-01,27,1392.08
"978/XH934",7125,"Male",53,2016-08-01,27,717.52
"978/XL734",36161,"Male",26,2016-08-01,27,586.07
"978/XL734",36162,"Male",43,2016-08-01,27,1792.83
"978/XL734",36163,"Male",53,2016-08-01,27,2542.01
"978/ZU993",45620,"Female",47,2017-04-01,19,2037.22
"978/ZU993",45621,"Male",48,2017-04-01,19,3781.49
"978/ZU993",45622,"Male",47,2017-04-01,19,925.45
"978/ZU993",45623,"Female",48,2017-04-01,19,1459.24
"979/CF558",74683,"Female",38,2017-01-01,22,2055.87
"979/CF558",74684,"Male",50,2017-01-01,22,0
"979/CF558",74685,"Male",32,2017-01-01,22,1130.8
"979/CF558",74686,"Male",47,2017-01-01,22,0
"979/CF558",74687,"Male",58,2017-01-01,22,2402.69
"979/EG676",45301,"Male",36,2017-02-01,21,590.01
"979/EG676",45302,"Male",34,2017-02-01,21,1311.47
"979/EG676",45303,"Male",30,2017-02-01,21,0
"979/EG676",45304,"Male",52,2017-02-01,21,0
"979/EG676",45305,"Female",51,2017-02-01,21,0
"979/EG676",45306,"Male",24,2017-02-01,21,2044.11
"979/EG676",45307,"Male",44,2017-02-01,21,1032.98
"979/EG676",45308,"Female",52,2017-02-01,21,0
"979/EG676",45309,"Female",59,2017-02-01,21,271.48
"979/GO718",53211,"Male",48,2016-06-01,29,519.71
"979/GO718",53212,"Female",58,2016-06-01,29,1908.14
"979/GO718",53213,"Male",37,2016-06-01,29,622.67
"979/GO718",53214,"Female",52,2016-06-01,29,1815.06
"979/GO718",53215,"Male",47,2016-06-01,29,1553.1
"979/GO718",53216,"Male",29,2016-06-01,29,2613.12
"979/GO718",53217,"Female",38,2016-06-01,29,0
"979/IS990",33825,"Female",26,2017-04-01,19,0
"979/IS990",33826,"Male",41,2017-04-01,19,0
"979/IS990",33827,"Female",56,2017-04-01,19,4787.65
"979/IS990",33828,"Male",49,2017-04-01,19,982.91
"979/IS990",33829,"Male",46,2017-04-01,19,1964.61
"979/IS990",33830,"Female",61,2017-04-01,19,4086.64
"979/IS990",33831,"Male",39,2017-04-01,19,1036.78
"979/IS990",33832,"Male",52,2017-04-01,19,0
"979/IS990",33833,"Male",38,2017-04-01,19,0
"979/IY283",26803,"Female",33,2017-02-01,21,690.88
"979/IY283",26804,"Male",55,2017-02-01,21,6073.62
"979/IY283",26805,"Female",43,2017-02-01,21,798.12
"979/KT703",60767,"Female",34,2016-01-01,34,0
"979/KT703",60768,"Male",35,2016-01-01,34,0
"979/KT703",60769,"Male",55,2016-01-01,34,4692
"979/KT703",60770,"Male",48,2016-01-01,34,2608.13
"979/KT703",60771,"Male",42,2016-01-01,34,0
"979/MO361",21684,"Male",51,2017-01-01,22,0
"979/MO361",21685,"Female",48,2017-01-01,22,0
"979/MO361",21686,"Male",34,2017-01-01,22,1115.71
"979/MO361",21687,"Male",40,2017-01-01,22,772.78
"979/MO361",21688,"Female",35,2017-01-01,22,529.37
"979/MO361",21689,"Female",40,2017-01-01,22,1506.61
"979/MO361",21690,"Female",40,2017-01-01,22,1055.36
"979/OE518",15052,"Female",39,2016-06-01,29,0
"979/OE518",15053,"Male",48,2016-06-01,29,1763.78
"979/OE518",15054,"Female",35,2016-06-01,29,0
"979/OE518",15055,"Female",51,2016-06-01,29,1039.11
"979/OE518",15056,"Female",43,2016-06-01,29,913.34
"979/OE518",15057,"Female",43,2016-06-01,29,0
"979/OF118",76258,"Male",23,2016-06-01,29,648.97
"979/OF118",76259,"Male",44,2016-06-01,29,3173.92
"979/OF118",76260,"Female",38,2016-06-01,29,463.75
"979/OF118",76261,"Female",59,2016-06-01,29,1205.38
"979/OX147",29912,"Female",44,2016-11-01,24,0
"979/OX147",29913,"Male",59,2016-11-01,24,466.03
"979/OX147",29914,"Female",45,2016-11-01,24,930.06
"979/PM866",24956,"Male",59,2017-01-01,22,3114.94
"979/PM866",24957,"Female",60,2017-01-01,22,627.82
"979/PM866",24958,"Female",28,2017-01-01,22,1262.4
"979/PM866",24959,"Female",41,2017-01-01,22,2455.4
"979/PM866",24960,"Male",40,2017-01-01,22,1046.1
"979/QJ190",56354,"Male",45,2017-04-01,19,516.56
"979/QJ190",56355,"Female",48,2017-04-01,19,1106.84
"979/QJ190",56356,"Male",54,2017-04-01,19,1190.87
"979/QJ190",56357,"Male",53,2017-04-01,19,0
"979/QJ190",56358,"Female",48,2017-04-01,19,796.82
"979/QJ190",56359,"Male",56,2017-04-01,19,509.86
"979/QJ190",56360,"Female",35,2017-04-01,19,0
"979/QL110",77313,"Male",58,2016-03-01,32,2361.35
"979/QL110",77314,"Male",46,2016-03-01,32,728.14
"979/QL110",77315,"Male",47,2016-03-01,32,670.54
"979/RP690",4319,"Female",26,2017-04-01,19,0
"979/RP690",4320,"Male",33,2017-04-01,19,1414.82
"979/RP690",4321,"Female",24,2017-04-01,19,0
"979/RP690",4322,"Male",34,2017-04-01,19,1583.66
"979/RP690",4323,"Male",23,2017-04-01,19,3690.97
"979/RP690",4324,"Female",54,2017-04-01,19,0
"979/VA220",21986,"Female",45,2016-06-01,29,0
"979/VA220",21987,"Male",32,2016-06-01,29,1635.3
"979/VA220",21988,"Female",21,2016-06-01,29,0
"979/VA220",21989,"Male",54,2016-06-01,29,2322.21
"979/VA220",21990,"Female",43,2016-06-01,29,712.8
"979/VT893",3600,"Male",42,2017-04-01,19,0
"979/VT893",3601,"Female",59,2017-04-01,19,0
"979/VT893",3602,"Male",56,2017-04-01,19,1172.21
"979/WI615",41910,"Female",43,2016-04-01,31,1203.38
"979/WI615",41911,"Male",48,2016-04-01,31,3740.32
"979/WI615",41912,"Male",32,2016-04-01,31,2622.51
"979/WI615",41913,"Female",38,2016-04-01,31,0
"979/XU460",69292,"Female",45,2017-01-01,22,1201.76
"979/XU460",69293,"Female",50,2017-01-01,22,0
"979/XU460",69294,"Male",45,2017-01-01,22,0
"980/AP287",44975,"Female",61,2017-04-01,19,3223.8
"980/AP287",44976,"Female",46,2017-04-01,19,3869.26
"980/AP287",44977,"Female",26,2017-04-01,19,2122.84
"980/BG842",43243,"Male",35,2016-10-01,25,2275.16
"980/BG842",43244,"Male",33,2016-10-01,25,0
"980/BG842",43245,"Male",48,2016-10-01,25,6024.72
"980/BG842",43246,"Female",50,2016-10-01,25,2338.64
"980/BG842",43247,"Male",44,2016-10-01,25,0
"980/BG842",43248,"Male",45,2016-10-01,25,2156.04
"980/BG842",43249,"Female",43,2016-10-01,25,0
"980/GY189",44142,"Female",44,2017-04-01,19,1735.69
"980/GY189",44143,"Male",46,2017-04-01,19,0
"980/GY189",44144,"Male",51,2017-04-01,19,0
"980/GY189",44145,"Male",31,2017-04-01,19,912.01
"980/GY189",44146,"Male",45,2017-04-01,19,1571.53
"980/HC308",73486,"Female",30,2016-03-01,32,827.79
"980/HC308",73487,"Female",52,2016-03-01,32,0
"980/HC308",73488,"Male",40,2016-03-01,32,1618.22
"980/HC308",73489,"Female",47,2016-03-01,32,1501.98
"980/LP123",528,"Female",48,2016-07-01,28,1160.43
"980/LP123",529,"Female",58,2016-07-01,28,1494.1
"980/LP123",530,"Female",64,2016-07-01,28,0
"980/LP123",531,"Male",42,2016-07-01,28,2964.24
"980/LP123",532,"Male",40,2016-07-01,28,5935.54
"980/LP123",533,"Male",36,2016-07-01,28,1462.79
"980/LP123",534,"Male",24,2016-07-01,28,1770.87
"980/MR875",59613,"Male",35,2017-02-01,21,2022
"980/MR875",59614,"Male",49,2017-02-01,21,0
"980/MR875",59615,"Female",32,2017-02-01,21,1793.89
"980/MR875",59616,"Male",27,2017-02-01,21,0
"980/MR875",59617,"Female",43,2017-02-01,21,0
"980/MR875",59618,"Female",60,2017-02-01,21,6478.57
"980/MR875",59619,"Female",39,2017-02-01,21,2311.8
"980/MR875",59620,"Male",34,2017-02-01,21,1402.21
"980/MR875",59621,"Female",59,2017-02-01,21,0
"980/MR875",59622,"Male",35,2017-02-01,21,1276.83
"980/QJ338",24259,"Male",34,2016-10-01,25,0
"980/QJ338",24260,"Male",27,2016-10-01,25,1715.88
"980/QJ338",24261,"Male",36,2016-10-01,25,985.7
"980/QJ338",24262,"Male",33,2016-10-01,25,752.08
"980/QT735",9703,"Male",53,2016-08-01,27,1765.26
"980/QT735",9704,"Female",21,2016-08-01,27,2290.17
"980/QT735",9705,"Male",32,2016-08-01,27,621.55
"980/QT735",9706,"Male",37,2016-08-01,27,959.55
"980/QT735",9707,"Male",46,2016-08-01,27,1546.85
"980/RF781",39587,"Male",28,2017-02-01,21,0
"980/RF781",39588,"Male",60,2017-02-01,21,0
"980/RF781",39589,"Female",58,2017-02-01,21,2151.53
"980/RF781",39590,"Female",54,2017-02-01,21,1243.06
"980/RF781",39591,"Female",36,2017-02-01,21,1054.94
"980/RF781",39592,"Female",20,2017-02-01,21,0
"980/YN848",34847,"Male",28,2016-11-01,24,1374.91
"980/YN848",34848,"Female",41,2016-11-01,24,749.88
"980/YN848",34849,"Male",48,2016-11-01,24,3176.51
"980/YN848",34850,"Male",33,2016-11-01,24,812.34
"980/YN848",34851,"Male",36,2016-11-01,24,0
"980/ZD236",10808,"Male",33,2016-08-01,27,503.43
"980/ZD236",10809,"Female",57,2016-08-01,27,0
"980/ZD236",10810,"Female",37,2016-08-01,27,0
"980/ZD236",10811,"Male",59,2016-08-01,27,0
"980/ZD236",10812,"Male",31,2016-08-01,27,1636.59
"980/ZD236",10813,"Male",51,2016-08-01,27,0
"981/BJ805",63770,"Female",46,2016-02-01,33,325.24
